Anglais,Baguettes,Pièce,FALSE,0,0,"0,5",0
Céréales (crunchy nature) + Jus,Lait,L,FALSE,0,0,0,0
Céréales (crunchy nature) + Jus,Jus de pomme,L,FALSE,"0,2","0,2","0,25","0,25"
Céréales (rice criespies chocolat),Rice criespies chocolat,Kg,FALSE,"0,8","0,8","0,1","0,1"
Céréales (rice criespies chocolat),Lait,L,FALSE,0,0,0,0
Céréales (rice criespies chocolat) + Jus,Rice criespies chocolat,Kg,FALSE,"0,8","0,8","0,1","0,1"
Céréales (rice criespies chocolat) + Jus,Lait,L,FALSE,0,0,0,0
Céréales (rice criespies chocolat) + Jus,Jus de pomme,L,FALSE,"0,2","0,2","0,25","0,25"
Couques,Pain au choclat,Pièce,FALSE,1,1,1,1
Couques,Croissant,Pièce,FALSE,1,1,1,1
Couques + Chocolat chaud,Pain au choclat,Pièce,FALSE,1,1,1,1
Couques + Chocolat chaud,Croissant,Pièce,FALSE,1,1,1,1
Couques + Chocolat chaud,Lait,L,FALSE,0,0,0,0
Couques + Chocolat chaud,Chocolat noir,Kg,FALSE,"0,01","0,01","0,01","0,01"
Couques + Jus,Pain au choclat,Pièce,FALSE,1,1,1,1
Couques + Jus,Croissant,Pièce,FALSE,1,1,1,1
Couques + Jus,Jus de pomme,L,FALSE,"0,2","0,2","0,25","0,25"
Craquelin/Cramique,Craquelin,Tranche,FALSE,0,0,0,0
Craquelin/Cramique,Cramique,Tranche,FALSE,0,0,0,0
Craquelin/Cramique + Chocolat chaud,Craquelin,Tranche,FALSE,0,0,0,0
Craquelin/Cramique + Chocolat chaud,Cramique,Tranche,FALSE,0,0,0,0
Craquelin/Cramique + Chocolat chaud,Lait,L,FALSE,0,0,0,0
Craquelin/Cramique + Chocolat chaud,Chocolat noir,Kg,FALSE,"0,01","0,01","0,01","0,01"
Craquelin/Cramique + Jus,Craquelin,Tranche,FALSE,0,0,0,0
Craquelin/Cramique + Jus,Cramique,Tranche,FALSE,0,0,0,0
Craquelin/Cramique + Jus,Jus de pomme,L,FALSE,"0,2","0,2","0,25","0,25"
Crèpes,Farine,Kg,FALSE,"0,1","0,1","0,1","0,1"
Crèpes,Œufs,Pièce,FALSE,1,1,1,1
Crèpes,Lait,L,FALSE,"0,2","0,2","0,2","0,2"
Crèpes,Huile d'olive,Condiment,FALSE,0,0,0,0
Crèpes,Beurre,Condiment,FALSE,0,0,0,0
Crèpes,Sucre,Kg,FALSE,"0,025","0,025","0,025","0,025"
Crèpes,Cassonade,Kg,FALSE,"0,025","0,025","0,025","0,025"
Pain choco,Pain,Tranche,FALSE,0,0,0,0
Pain choco,Chocolat à tartiner,Kg,FALSE,"0,025","0,025","0,025","0,025"
Pain choco + Chocolat chaud,Pain,Tranche,FALSE,0,0,0,0
Pain choco + Chocolat chaud,Chocolat à tartiner,Kg,FALSE,"0,025","0,025","0,025","0,025"
Pain choco + Chocolat chaud,Lait,L,FALSE,0,0,0,0
Pain choco + Chocolat chaud,Chocolat noir,Kg,FALSE,"0,01","0,01","0,01","0,01"
Pain choco + Jus,Pain,Tranche,FALSE,0,0,0,0
Pain choco + Jus,Chocolat à tartiner,Kg,FALSE,"0,025","0,025","0,025","0,025"
Pain choco + Jus,Jus de pomme,L,FALSE,"0,2","0,2","0,25","0,25"
Pain choco/confiture,Pain,Tranche,FALSE,0,0,0,0
Pain choco/confiture,Chocolat à tartiner,Kg,FALSE,"0,025","0,025","0,025","0,025"
Pain choco/confiture,Confiture,Kg,FALSE,"0,025","0,025","0,025","0,025"
Pain choco/confiture + Chocolat chaud,Pain,Tranche,FALSE,0,0,0,0
Pain choco/confiture + Chocolat chaud,Chocolat à tartiner,Kg,FALSE,"0,025","0,025","0,025","0,025"
Pain choco/confiture + Chocolat chaud,Confiture,Kg,FALSE,"0,025","0,025","0,025","0,025"
Pain choco/confiture + Chocolat chaud,Lait,L,FALSE,0,0,0,0
Pain choco/confiture + Chocolat chaud,Chocolat noir,Kg,FALSE,"0,01","0,01","0,01","0,01"
Pain choco + Jus,Pain,Tranche,FALSE,0,0,0,0
Pain choco + Jus,Chocolat à tartiner,Kg,FALSE,"0,025","0,025","0,025","0,025"
Pain choco + Jus,Confiture,Kg,FALSE,"0,025","0,025","0,025","0,025"
Pain choco + Jus,Jus de pomme,L,FALSE,"0,2","0,2","0,25","0,25"
Pain confiture,Pain,Tranche,FALSE,0,0,0,0
Pain confiture,Confiture,Kg,FALSE,"0,025","0,025","0,025","0,025"
Pain confiture + Chocolat chaud,Pain,Tranche,FALSE,0,0,0,0
Pain confiture + Chocolat chaud,Confiture,Kg,FALSE,"0,025","0,025","0,025","0,025"
Pain confiture + Chocolat chaud,Lait,L,FALSE,0,0,0,0
Pain confiture + Chocolat chaud,Chocolat noir,Kg,FALSE,"0,01","0,01","0,01","0,01"
Pain confiture + Jus,Pain,Tranche,FALSE,0,0,0,0
Pain confiture + Jus,Confiture,Kg,FALSE,"0,025","0,025","0,025","0,025"
Pain confiture + Jus,Jus de pomme,L,FALSE,"0,2","0,2","0,25","0,25"
Pain perdu,Pain,Tranche,FALSE,0,0,0,0
Pain perdu,Œufs,Pièce,FALSE,0,0,0,0
Pain perdu,Lait,L,FALSE,0,0,0,0
Pain perdu,Beurre,Condiment,FALSE,0,0,0,0
Pain perdu,Sucre,Kg,FALSE,"0,025","0,025","0,025","0,025"
Pain perdu,Cassonade,Kg,FALSE,"0,025","0,025","0,025","0,025"
Porridge chocolat-banane,Lait,L,FALSE,0,0,0,0
Porridge chocolat-banane,Flocons d'avoine,Kg,FALSE,"0,04","0,04","0,06","0,05"
Porridge chocolat-banane,Sucre,Kg,FALSE,"0,005","0,005","0,005","0,005"
Porridge chocolat-banane,Bananes,Pièce,FALSE,0,0,0,0
Porridge chocolat-banane,Chocolat noir,Kg,FALSE,"0,01","0,01","0,01","0,01"
Porridge nature,Lait,L,FALSE,0,0,0,0
Porridge nature,Flocons d'avoine,Kg,FALSE,"0,04","0,04","0,06","0,05"
Porridge nature,Sucre,Kg,FALSE,"0,005","0,005","0,005","0,005"
Yaourt garni,Yaourt,Kg,FALSE,0,0,0,0
Yaourt garni,Crunchy,Kg,FALSE,"0,04","0,04","0,06","0,05"
Yaourt garni,Pêches,Pièce,FALSE,0,0,0,0
Baguette (salade de viande/poulet curry/américain),Baguettes,Pièce,FALSE,0,0,0,0
Baguette (salade de viande/poulet curry/américain),Salade de viande,Kg,FALSE,0,0,0,0
Baguette (salade de viande/poulet curry/américain),Salade de poulet curry,Kg,FALSE,0,0,0,0
Baguette (salade de viande/poulet curry/américain),Américain préparé,Kg,FALSE,0,0,0,0
Baguette (salade de viande/poulet curry/américain),Salade,Pièce,FALSE,0,0,0,0
Baguette (salade de viande/poulet curry/américain),Hummus,Kg,TRUE,0,0,0,0
Baguette (salade de viande/poulet curry/américain),Fromage (tranche),Tranche,TRUE,0,0,0,0
Baguette américain,Baguettes,Pièce,FALSE,0,0,0,0
Baguette américain,Américain préparé,Kg,FALSE,0,0,0,0
Baguette américain,Salade,Pièce,FALSE,0,0,0,0
Baguette américain,Tomate,Pièce,FALSE,0,0,0,0
Baguette américain,Hummus,Kg,TRUE,0,0,0,0
Baguette américain,Fromage (tranche),Tranche,TRUE,0,0,0,0
Baguette jambon/fromage,Baguettes,Pièce,FALSE,0,0,0,0
Baguette jambon/fromage,Jambon,Tranche,FALSE,0,0,0,0
Baguette jambon/fromage,Fromage (tranche),Tranche,FALSE,0,0,0,0
Baguette jambon/fromage,Tomate,Pièce,FALSE,0,0,0,0
Baguette jambon/fromage,Mayonnaise,Condiment,FALSE,0,0,0,0
Baguette jambon/fromage,Ketchup,Condiment,FALSE,0,0,0,0
Baguette jambon/fromage,Salade,Pièce,FALSE,0,0,0,0
Baguette jambon/fromage,Hummus,Kg,TRUE,0,0,0,0
Baguette légumes grillés (végé),Baguettes,Pièce,FALSE,0,0,0,0
Baguette légumes grillés (végé),Poivrons,Kg,FALSE,0,0,0,0
Baguette légumes grillés (végé),Feta,Kg,FALSE,0,0,0,0
Baguette légumes grillés (végé),Courgette,Kg,FALSE,0,0,0,0
Baguette légumes grillés (végé),Aubergines,Kg,FALSE,0,0,0,0
Baguette légumes grillés (végé),Huile d'olive,Condiment,FALSE,0,0,0,0
Baguette légumes grillés (végé),Hummus,Kg,FALSE,0,0,0,0
Baguette tomate mozza (végé),Baguettes,Pièce,FALSE,0,0,0,0
Baguette tomate mozza (végé),Tomate,Pièce,FALSE,0,0,0,0
Baguette tomate mozza (végé),Mozzarella,Pièce,FALSE,0,0,0,0
Baguette tomate mozza (végé),Huile d'olive,Condiment,FALSE,0,0,0,0
Baguette tomate mozza (végé),Pesto,Kg,FALSE,"0,04","0,04","0,05","0,05"
Pêche au thon,Pêches,Pièce,FALSE,0,0,0,0
Pêche au thon,Thon,Kg,FALSE,0,0,0,0
Pêche au thon,Riz,Kg,FALSE,"0,04","0,04","0,06","0,05"
Salade de lentilles,Lentilles vertes,Kg,FALSE,"0,5","0,4","0,6","0,5"
Salade de lentilles,Pommes,Kg,FALSE,0,0,0,0
Salade de lentilles,Pomme de terre,Kg,FALSE,0,0,0,0
Salade de lentilles,Lardons,Kg,FALSE,0,0,0,0
Salade de lentilles,Huile d'olive,Condiment,FALSE,0,0,0,0
Salade de lentilles,Vinaigre de vin blanc,Condiment,FALSE,0,0,0,0
Salade de lentilles (végé),Lentilles vertes,Kg,FALSE,"0,5","0,4","0,6","0,5"
Salade de lentilles (végé),Pommes,Kg,FALSE,0,0,0,0
Salade de lentilles (végé),Pomme de terre,Kg,FALSE,0,0,0,0
Salade de lentilles (végé),Huile d'olive,Condiment,FALSE,0,0,0,0
Salade de lentilles (végé),Vinaigre de vin blanc,Condiment,FALSE,0,0,0,0
Salade de pâtes,Spirelli,Kg,FALSE,"0,1","0,8","0,15","0,12"
Salade de pâtes,Tomate,Kg,FALSE,0,0,0,0
Salade de pâtes,Concombre,Kg,FALSE,0,0,0,0
Salade de pâtes,Fromage (pâte dure),Kg,FALSE,0,0,0,0
Salade de pâtes,Jambon (tranche épaisse),Kg,FALSE,0,0,0,0
Salade de pâtes,Huile d'olive,Condiment,FALSE,0,0,0,0
Salade de pâtes (végé),Spirelli,Kg,FALSE,"0,1","0,8","0,15","0,12"
Salade de pâtes (végé),Tomate,Kg,FALSE,0,0,0,0
Salade de pâtes (végé),Concombre,Kg,FALSE,0,0,0,0
Salade de pâtes (végé),Fromage (pâte dure),Kg,FALSE,0,0,0,0
Salade de pâtes (végé),Œufs,Pièce,FALSE,0,0,0,0
Salade de pâtes (végé),Huile d'olive,Condiment,FALSE,0,0,0,0
Salade de pâtes grec,Pâtes grec,Kg,FALSE,"0,1","0,8","0,15","0,12"
Salade de pâtes grec,Tomate,Kg,FALSE,0,0,0,0
Salade de pâtes grec,Concombre,Kg,FALSE,0,0,0,0
Salade de pâtes grec,Olive,Kg,FALSE,0,0,0,0
Salade de pâtes grec,Feta,Kg,FALSE,0,0,0,0
Salade de pâtes grec,Huile d'olive,Condiment,FALSE,0,0,0,0
Salade de pâtes légumes grilés (végé),Spirelli,Kg,FALSE,"0,1","0,8","0,15","0,12"
Salade de pâtes légumes grilés (végé),Poivrons,Kg,FALSE,0,0,0,0
Salade de pâtes légumes grilés (végé),Feta,Kg,FALSE,0,0,0,0
Salade de pâtes légumes grilés (végé),Courgette,Kg,FALSE,0,0,0,0
Salade de pâtes légumes grilés (végé),Aubergines,Kg,FALSE,0,0,0,0
Salade de pâtes légumes grilés (végé),Huile d'olive,Condiment,FALSE,0,0,0,0
Salade de quinoa (végé),Quinoa,Kg,FALSE,"0,06","0,05","0,08","0,07"
Salade de quinoa (végé),Feta,Kg,FALSE,0,0,0,0
Salade de quinoa (végé),Tomate,Kg,FALSE,0,0,0,0
Salade de quinoa (végé),Concombre,Kg,FALSE,0,0,0,0
Salade de quinoa (végé),Olive,Kg,FALSE,0,0,0,0
Salade de quinoa (végé),Huile d'olive,Condiment,FALSE,0,0,0,0
Salade de riz (végé),Riz,Kg,FALSE,"0,04","0,04","0,06","0,05"
Salade de riz (végé),Tomate,Kg,FALSE,0,0,0,0
Salade de riz (végé),Concombre,Kg,FALSE,0,0,0,0
Salade de riz (végé),Poivrons,Kg,FALSE,0,0,0,0
Salade de riz (végé),Maïs,Kg,FALSE,0,0,0,0
Salade de riz (végé),Olive,Kg,FALSE,0,0,0,0
Salade de riz (végé),Huile d'olive,Condiment,FALSE,0,0,0,0
Salade liégeoise,Lardons,Kg,FALSE,0,0,0,0
Salade liégeoise,Haricots vert,Kg,FALSE,0,0,0,0
Salade liégeoise,Pomme de terre,Kg,FALSE,0,0,0,0
Salade liégeoise,Vinaigre de vin blanc,Condiment,FALSE,0,0,0,0
Salade liégeoise,Huile d'olive,Condiment,FALSE,0,0,0,0
Salade liégeoise,Œufs,Pièce,TRUE,0,0,0,0
Salade liégeoise (végé),Haricots vert,Kg,FALSE,0,0,0,0
Salade liégeoise (végé),Pomme de terre,Kg,FALSE,0,0,0,0
Salade liégeoise (végé),Vinaigre de vin blanc,Condiment,FALSE,0,0,0,0
Salade liégeoise (végé),Huile d'olive,Condiment,FALSE,0,0,0,0
Salade liégeoise (végé),Œufs,Pièce,FALSE,0,0,0,0
Taboulé,Semoule,Kg,FALSE,"0,05","0,04","0,075","0,06"
Taboulé,Jeunes oignons,Kg,FALSE,0,0,0,0
Taboulé,Citron,Pièce,FALSE,0,0,0,0
Taboulé,Tomate,Kg,FALSE,0,0,0,0
Taboulé,Concombre,Kg,FALSE,0,0,0,0
Taboulé,Jambon,Tranche,FALSE,0,0,0,0
Taboulé,Huile d'olive,Condiment,FALSE,0,0,0,0
Taboulé (végé),Semoule,Kg,FALSE,"0,05","0,04","0,075","0,06"
Taboulé (végé),Jeunes oignons,Kg,FALSE,0,0,0,0
Taboulé (végé),Citron,Pièce,FALSE,0,0,0,0
Taboulé (végé),Tomate,Kg,FALSE,0,0,0,0
Taboulé (végé),Concombre,Kg,FALSE,0,0,0,0
Taboulé (végé),Huile d'olive,Condiment,FALSE,0,0,0,0
Tartines fromage (végé),Pain,Tranche,FALSE,0,0,0,0
Tartines fromage (végé),Fromage (tranche),Tranche,FALSE,0,0,0,0
Tartines fromage (végé),Salade,Pièce,FALSE,0,0,0,0
Tartines fromage (végé),Tomate,Pièce,FALSE,0,0,0,0
Tartines fromage (végé),Mayonnaise,Condiment,FALSE,0,0,0,0
Tartines fromage (végé),Ketchup,Condiment,FALSE,0,0,0,0
Tartines jambon/fromage,Pain,Tranche,FALSE,0,0,0,0
Tartines jambon/fromage,Jambon,Tranche,FALSE,0,0,0,0
Tartines jambon/fromage,Fromage (tranche),Tranche,FALSE,0,0,0,0
Tartines jambon/fromage,Salade,Pièce,FALSE,0,0,0,0
Tartines jambon/fromage,Tomate,Pièce,FALSE,0,0,0,0
Tartines jambon/fromage,Mayonnaise,Condiment,FALSE,0,0,0,0
Tartines jambon/fromage,Ketchup,Condiment,FALSE,0,0,0,0
Tartines jambon/fromage,Hummus,Kg,TRUE,0,0,0,0
Bananes,Bananes,Pièce,FALSE,1,1,1,1
Biscuits,Flocons d'avoine,Kg,FALSE,"0,015","0,015","0,015","0,015"
Biscuits,Beurre,Kg,FALSE,"0,045","0,045","0,045","0,045"
Biscuits,Sucre,Kg,FALSE,"0,02","0,02","0,02","0,02"
Biscuits,Levure chimique,Condiment,FALSE,0,0,0,0
Brownies,Sucre,Kg,FALSE,"0,005","0,005","0,005","0,005"
Brownies,Chocolat noir,Kg,FALSE,"0,025","0,025","0,025","0,025"
Brownies,Beurre,Kg,FALSE,"0,02","0,02","0,02","0,02"
Brownies,Œufs,Pièce,FALSE,"0,5","0,5","0,5","0,5"
Brownies,Farine,Kg,FALSE,"0,02","0,02","0,02","0,02"
Brownies,Amandes,Kg,FALSE,"0,01","0,01","0,01","0,01"
Cake chocolat,Chocolat noir,Kg,FALSE,"0,025","0,025","0,025","0,025"
Cake chocolat,Beurre,Kg,FALSE,"0,025","0,025","0,025","0,025"
Cake chocolat,Œufs,Pièce,FALSE,"0,5","0,5","0,5","0,5"
Cake chocolat,Farine,Kg,FALSE,"0,001","0,001","0,001","0,001"
Cake chocolat,Sucre,Kg,FALSE,"0,03","0,03","0,03","0,03"
Cake nature,Sucre,Kg,FALSE,"0,015","0,015","0,015","0,015"
Cake nature,Farine,Kg,FALSE,"0,015","0,015","0,015","0,015"
Cake nature,Beurre,Kg,FALSE,"0,015","0,015","0,015","0,015"
Cake nature,Œufs,Pièce,FALSE,"0,25","0,25","0,25","0,25"
Cookies,Flocons d'avoine,Kg,FALSE,"0,015","0,015","0,015","0,015"
Cookies,Beurre,Kg,FALSE,"0,045","0,045","0,045","0,045"
Cookies,Sucre,Kg,FALSE,"0,02","0,02","0,02","0,02"
Cookies,Levure chimique,Condiment,FALSE,0,0,0,0
Cookies,Chocolat noir,Kg,FALSE,"0,02","0,02","0,02","0,02"
Crumble pomme,Canelle,Condiment,FALSE,0,0,0,0
Crumble pomme,Cassonade,Kg,FALSE,"0,025","0,025","0,025","0,025"
Crumble pomme,Farine,Kg,FALSE,"0,025","0,025","0,025","0,025"
Crumble pomme,Beurre,Kg,FALSE,"0,02","0,02","0,02","0,02"
Crumble pomme,Pommes,Pièce,FALSE,1,1,1,1
Glaces,Glace,L,FALSE,0,0,0,0
Melons,Melons,Pièce,FALSE,0,0,0,0
Nectarines,Nectarines,Pièce,FALSE,1,1,1,1
Pastèques,Pastèques,Pièce,FALSE,0,0,0,0
Pèches,Pêches,Pièce,FALSE,1,1,1,1
Poires,Poires,Pièce,FALSE,1,1,1,1
Pommes,Pommes,Pièce,FALSE,1,1,1,1
Salade de fruits,Pommes,Pièce,FALSE,0,0,0,0
Salade de fruits,Poires,Pièce,FALSE,0,0,0,0
Salade de fruits,Pêches,Pièce,FALSE,0,0,0,0
Salade de fruits,Bananes,Pièce,FALSE,0,0,0,0
Salade de fruits,Pastèques,Pièce,FALSE,0,0,0,0
Salade de fruits,Melons,Pièce,FALSE,0,0,0,0
Tiramisu,Spéculoos,Kg,FALSE,"0,05","0,05","0,05","0,05"
Tiramisu,Mascarpone,Kg,FALSE,"0,05","0,05","0,05","0,05"
Tiramisu,Œufs,Pièce,FALSE,1,1,1,1
Tiramisu,Sucre,Kg,FALSE,"0,015","0,015","0,015","0,015"
Tiramisu,Sucre vanillé,Condiment,FALSE,0,0,0,0
Tiramisu,Café,Condiment,FALSE,0,0,0,0
Tiramisu,Cacao,Condiment,FALSE,0,0,0,0